index,위도,경도,수요 지수,인프라 지수,접근성 지수,합산 지수,순위
75,37.52605077017391,126.8336907834172,0.2162418071343707,0.9748308635,0.0169638580411527,3.2810402858885293,188
121,37.52609835123609,126.8421782832839,0.2583223822657333,0.8592473733,0.0,3.2684290401944,189
41,37.54404469350708,126.82787069408948,0.2995975875381226,0.6539258784,0.0440817075283574,3.1936006970854507,190
324,37.54433850482821,126.8816380453994,0.3018947368421053,0.4138459531,0.2696511497552375,3.178362626763107,191
91,37.5215601861007,126.83655985667798,0.1689263279196806,0.8365067869,0.2444125870087339,3.1753967153355513,192
50,37.51702175674537,126.83094211058088,0.3239290001252564,0.6146491028,0.0,3.1728722063515384,193
224,37.51722435188824,126.86771696681102,0.1220418931829163,0.8100803467,0.3725933953194481,3.0975988431363937,194
28,37.51475244302623,126.82813349267452,0.2145208432966791,0.6006894895,0.2835861356741754,3.055676310128425,195
273,37.53077413827654,126.87326157853296,0.0934736842105263,0.9636166497,0.2799138490387849,3.0479031027407277,196
289,37.52628257643597,126.87612847849768,0.0917894736842105,0.8439907462,0.3777991418875077,2.9943166182802785,197
296,37.54205546395421,126.87599706899434,0.2587368421052631,0.591923258,0.1218492562005931,2.9799660810327646,198
71,37.51703774745658,126.83377093249928,0.2601344644484237,0.6823355835,0.0214324295861968,2.968342812862936,199
319,37.53307215326057,126.88173107885254,0.2568421052631578,0.6612209542,0.0139546892144839,2.891403918407915,200
35,37.53052521157975,126.8279920330192,0.2480539165638219,0.6906684028,0.0,2.869660304982931,201
205,37.52171571496037,126.86484991988644,0.1541315835229379,0.7589874897,0.2107702289998539,2.864304938537335,202
144,37.51262573720968,126.85078295125096,0.234482146736535,0.5816788264,0.1307048684125598,2.8316602700443294,203
68,37.510277971273965,126.83383102088692,0.1859685991358726,0.7813081928,0.0718918900556108,2.8222117605264567,204
93,37.526066698294414,126.83651994782028,0.1685236429901939,0.7240879512,0.1740140708707158,2.807345902082595,205
32,37.52376545885492,126.82805267208818,0.2248995331183353,0.5965442512,0.1241722068030723,2.7908301147161567,206
81,37.539570278119946,126.83357049283462,0.1890605743940168,0.7184826272,0.0785067619672041,2.728342224698509,207
243,37.51047963677311,126.8706025891352,0.0603892597737412,0.8621317595,0.3027112414095329,2.692021560461513,208
160,37.52841410632437,126.85347553334218,0.200623733306906,0.7078835741,0.0118437188951207,2.6431969858316773,209
252,37.53075908869709,126.87043221578809,0.1827368421052631,0.770758318,0.0008424857405891,2.6396226601127566,210
218,37.55100814558211,126.86460141980164,0.1242105263157894,0.9202965068,0.0244803255799733,2.634816822654683,211
21,37.53952206376614,126.82508148106852,0.1288591774357516,0.7348867463,0.1774995159104111,2.5979275890353315,212
332,37.53759347854472,126.88452349813382,0.0477894736842105,0.9736904338,0.1629659574612643,2.5600496246277915,213
88,37.51480041127861,126.8366197033016,0.1216108487049906,0.8435021483,0.0612928758998121,2.539255140629568,214
27,37.51249918689141,126.82815369219684,0.1374550515352102,0.642882403,0.2043068686367697,2.5191088524848007,215
110,37.52833581472216,126.83932924177084,0.192483396294654,0.6275399636,0.0534930885595192,2.5169664820869624,216
51,37.51927501243734,126.83092199160818,0.1238256158171676,0.6732880078,0.1781721456549137,2.445874001812833,217
272,37.52852086810312,126.8732804322382,0.0,0.8543941451,0.3656422085356035,2.4400727072712067,218
124,37.51034124131505,126.84514531040472,0.1561529813396321,0.4238077174,0.3025515767732116,2.389636476384216,219
222,37.512717805111215,126.86775498709086,0.1013225655618001,0.7353843744,0.1400007473663827,2.358705636903566,220
70,37.514784489599926,126.83379096419225,0.0553357652320055,0.8081509297,0.19781293419439,2.343942319180813,221
66,37.50577144946459,126.83387106866176,0.234482146736535,0.3925269706,0.0651852959061307,2.3223174134314717,222
20,37.53726881851927,126.82510179048292,0.1040940542723181,0.7934311814,0.0386646601011662,2.288756008636241,223
312,37.54207038400788,126.87882686157342,0.1823157894736841,0.519467746,0.0689771611627662,2.2707845511676368,224
145,37.51487900358384,126.8507634319744,0.1559003066125453,0.6491841097,0.0134254179306783,2.260620894936628,225
55,37.528288026495005,126.83084149330972,0.0225503560512565,0.8777790481,0.1685304398930586,2.2279211122936564,226
86,37.51029389037645,126.8366595899451,0.1159776997328335,0.6046793375,0.1412603994333603,2.1877456722637216,227
61,37.54180752144866,126.83072067861042,0.0,0.9763229431,0.090943618000659,2.134533122201318,228
152,37.510387982696905,126.85363105059332,0.1089028073744036,0.703579827,0.0,2.0605764982464216,229
164,37.5149099663284,126.85642093872562,0.0,0.8408506917,0.1863761902658925,2.054453763931785,230
195,37.544233106632745,126.86182893072716,0.0,0.9526459282,0.0522511015161346,2.009794059432269,231
219,37.50595797842088,126.86781200163654,0.0975324446554984,0.6943482472,0.0009389639463662,1.9757690902257228,232
26,37.510245929885535,126.82817388947004,0.1324015569934744,0.5822912675,0.0025960790441863,1.964184035049219,233
265,37.51274795253117,126.87341234940484,0.1015752402888869,0.6040451396,0.0572034229380331,1.9319485668093876,234
314,37.54657691788284,126.87878946750598,0.0751578947368421,0.7061739965,8.221030210587463e-05,1.8634597820252643,235
307,37.53080403409696,126.87892031031228,0.0,0.7176115611,0.210012671257308,1.8552484647146161,236
136,37.51486342060176,126.84793468185458,0.0545777410507452,0.6609626149,0.0991442654917161,1.8476802070879033,237
196,37.54648636581135,126.86180972165532,0.0,0.8663959724,0.0146246012630491,1.7620411473260982,238
239,37.55102334177855,126.86743154464033,0.0,0.8637780405,0.0027693321601945,1.7330947453203889,239
111,37.530589069924936,126.8393093668829,0.0,0.7524983635,0.1116191692682943,1.7282350655365886,240
31,37.52151220620439,126.82807288060982,0.0883893420223359,0.5967820017,0.0,1.7239000555340154,241
194,37.54197984658376,126.86184813765992,0.0,0.8154579773,0.0413280021198028,1.7135719588396057,242
11,37.514736318131554,126.82530476028504,0.1622171747897149,0.3646030584,9.647820577714212e-05,1.7027021219498437,243
260,37.54878520902167,126.8702806293963,0.0,0.8128597594,0.0273515713378197,1.6804226614756395,244
193,37.530713533283645,126.86194414024622,0.0,0.8039334121,0.027613149571793,1.663093123343586,245
333,37.539846750054025,126.88450497658226,0.0,0.7890306754,0.039526169713317,1.6571136902266341,246
341,37.5376081927958,126.88735312664264,0.0,0.7878973491,0.0403020719034402,1.6563988420068803,247
197,37.54873962411955,126.86179051044412,0.0,0.8080783791,0.0046757958602696,1.6255083499205392,248
62,37.54406076755853,126.8307005349778,0.0,0.7922923176,0.0161981472107946,1.6169809296215891,249
17,37.53050907755087,126.8251627051578,0.0849665201216987,0.551638354,0.0,1.6130758287301923,250
54,37.52603477428716,126.830861621246,0.0,0.7896535048,0.0158067989958113,1.6109206075916225,251
162,37.51040342769973,126.85645963499624,0.0,0.7437303764,0.0590480590555327,1.6055568709110652,252
242,37.50822635998743,126.8706215089692,0.0,0.8025266033,0.0,1.6050532066,253
82,37.54182352639555,126.83355043658888,0.0,0.7867267523,0.0085777278023691,1.5906089602047382,254
304,37.524044213712166,126.87897635458496,0.0,0.7715957126,0.0232281471768234,1.589647719553647,255
340,37.53535491922654,126.8873715610021,0.0,0.7215773594,0.0637707351707222,1.5706961891414444,256
126,37.51484776988004,126.84510593391794,0.0459060819614865,0.6353156121,0.0,1.5460677159689191,257
301,37.51728438549931,126.87903238013776,0.0,0.5462889065,0.2183179500419544,1.5292137130839087,258
306,37.52855076150517,126.8789389938169,0.0,0.7505972627,0.0115461311899771,1.5242867877799542,259
151,37.528398583549,126.85064627065849,0.0,0.7511332446,0.0,1.5022664892,260
84,37.50578736599118,126.83669946770657,0.1013225655618001,0.3072760026,0.1335496166350168,1.489586631840834,261
97,37.5350797122308,126.83644010343474,0.0,0.7131291941,0.0141347365703356,1.4545278613406711,262
182,37.50592756744252,126.86215515787356,0.0,0.6765592782,0.0465011363366138,1.4461208290732275,263
313,37.54432365138033,126.8788081655808,0.027578947368421,0.6383718796,0.0,1.442217443410526,264
305,37.526297488043575,126.87895767524104,0.0,0.687960118,0.0296500626768625,1.435220361353725,265
