"동별(1)","동별(2)",동별(3),구분별(1),구분별(2),구분별(3),2012
"합계","동대문구",이문1동,유기동물보호현황,고양이,계류기증,1
"합계","동대문구",이문1동,유기동물보호현황,기타,소계,1
"합계","동대문구",이문1동,유기동물보호현황,기타,입양분양,1
"합계","동대문구",이문2동,유기동물보호현황,소계,소계,59
"합계","동대문구",이문2동,유기동물보호현황,개,소계,26
"합계","동대문구",이문2동,유기동물보호현황,개,인도(주인),5
"합계","동대문구",이문2동,유기동물보호현황,개,입양분양,3
"합계","동대문구",이문2동,유기동물보호현황,개,폐사안락사,18
"합계","동대문구",이문2동,유기동물보호현황,고양이,소계,32
"합계","동대문구",이문2동,유기동물보호현황,고양이,인도(주인),1
"합계","동대문구",이문2동,유기동물보호현황,고양이,입양분양,5
"합계","동대문구",이문2동,유기동물보호현황,고양이,폐사안락사,26
"합계","동대문구",이문2동,유기동물보호현황,기타,소계,1
"합계","동대문구",이문2동,유기동물보호현황,기타,입양분양,1
"합계","중랑구",소계,유기동물보호현황,소계,소계,513
"합계","중랑구",소계,유기동물보호현황,개,소계,392
"합계","중랑구",소계,유기동물보호현황,개,인도(주인),74
"합계","중랑구",소계,유기동물보호현황,개,입양분양,72
"합계","중랑구",소계,유기동물보호현황,개,폐사안락사,230
"합계","중랑구",소계,유기동물보호현황,개,계류기증,16
"합계","중랑구",소계,유기동물보호현황,고양이,소계,109
"합계","중랑구",소계,유기동물보호현황,고양이,입양분양,70
"합계","중랑구",소계,유기동물보호현황,고양이,폐사안락사,28
"합계","중랑구",소계,유기동물보호현황,고양이,계류기증,11
"합계","중랑구",소계,유기동물보호현황,기타,소계,12
"합계","중랑구",소계,유기동물보호현황,기타,입양분양,6
"합계","중랑구",소계,유기동물보호현황,기타,폐사안락사,6
"합계","중랑구",면목2동,유기동물보호현황,소계,소계,...
"합계","중랑구",면목2동,유기동물보호현황,개,소계,...
"합계","중랑구",면목2동,유기동물보호현황,개,인도(주인),...
"합계","중랑구",면목2동,유기동물보호현황,개,입양분양,...
"합계","중랑구",면목2동,유기동물보호현황,개,폐사안락사,...
"합계","중랑구",면목2동,유기동물보호현황,개,계류기증,...
"합계","중랑구",면목2동,유기동물보호현황,고양이,소계,...
"합계","중랑구",면목2동,유기동물보호현황,고양이,인도(주인),...
"합계","중랑구",면목2동,유기동물보호현황,고양이,입양분양,...
"합계","중랑구",면목2동,유기동물보호현황,고양이,폐사안락사,...
"합계","중랑구",면목2동,유기동물보호현황,고양이,계류기증,...
"합계","중랑구",면목2동,유기동물보호현황,기타,소계,...
"합계","중랑구",면목2동,유기동물보호현황,기타,인도(주인),...
"합계","중랑구",면목2동,유기동물보호현황,기타,입양분양,...
"합계","중랑구",면목2동,유기동물보호현황,기타,폐사안락사,...
"합계","중랑구",면목2동,유기동물보호현황,기타,계류기증,...
"합계","중랑구",면목4동,유기동물보호현황,소계,소계,...
"합계","중랑구",면목4동,유기동물보호현황,개,소계,...
"합계","중랑구",면목4동,유기동물보호현황,개,인도(주인),...
"합계","중랑구",면목4동,유기동물보호현황,개,입양분양,...
"합계","중랑구",면목4동,유기동물보호현황,개,폐사안락사,...
"합계","중랑구",면목4동,유기동물보호현황,개,계류기증,...
"합계","중랑구",면목4동,유기동물보호현황,고양이,소계,...
"합계","중랑구",면목4동,유기동물보호현황,고양이,인도(주인),...
"합계","중랑구",면목4동,유기동물보호현황,고양이,입양분양,...
"합계","중랑구",면목4동,유기동물보호현황,고양이,폐사안락사,...
"합계","중랑구",면목4동,유기동물보호현황,고양이,계류기증,...
"합계","중랑구",면목4동,유기동물보호현황,기타,소계,...
"합계","중랑구",면목4동,유기동물보호현황,기타,인도(주인),...
"합계","중랑구",면목4동,유기동물보호현황,기타,입양분양,...
"합계","중랑구",면목4동,유기동물보호현황,기타,폐사안락사,...
"합계","중랑구",면목4동,유기동물보호현황,기타,계류기증,...
"합계","중랑구",면목5동,유기동물보호현황,소계,소계,...
"합계","중랑구",면목5동,유기동물보호현황,개,소계,...
"합계","중랑구",면목5동,유기동물보호현황,개,인도(주인),...
"합계","중랑구",면목5동,유기동물보호현황,개,입양분양,...
"합계","중랑구",면목5동,유기동물보호현황,개,폐사안락사,...
"합계","중랑구",면목5동,유기동물보호현황,개,계류기증,...
"합계","중랑구",면목5동,유기동물보호현황,고양이,소계,...
"합계","중랑구",면목5동,유기동물보호현황,고양이,인도(주인),...
"합계","중랑구",면목5동,유기동물보호현황,고양이,입양분양,...
"합계","중랑구",면목5동,유기동물보호현황,고양이,폐사안락사,...
"합계","중랑구",면목5동,유기동물보호현황,고양이,계류기증,...
"합계","중랑구",면목5동,유기동물보호현황,기타,소계,...
"합계","중랑구",면목5동,유기동물보호현황,기타,인도(주인),...
"합계","중랑구",면목5동,유기동물보호현황,기타,입양분양,...
"합계","중랑구",면목5동,유기동물보호현황,기타,폐사안락사,...
"합계","중랑구",면목5동,유기동물보호현황,기타,계류기증,...
"합계","중랑구",면목7동,유기동물보호현황,소계,소계,...
"합계","중랑구",면목7동,유기동물보호현황,개,소계,...
"합계","중랑구",면목7동,유기동물보호현황,개,인도(주인),...
"합계","중랑구",면목7동,유기동물보호현황,개,입양분양,...
"합계","중랑구",면목7동,유기동물보호현황,개,폐사안락사,...
"합계","중랑구",면목7동,유기동물보호현황,개,계류기증,...
"합계","중랑구",면목7동,유기동물보호현황,고양이,소계,...
"합계","중랑구",면목7동,유기동물보호현황,고양이,인도(주인),...
"합계","중랑구",면목7동,유기동물보호현황,고양이,입양분양,...
"합계","중랑구",면목7동,유기동물보호현황,고양이,폐사안락사,...
"합계","중랑구",면목7동,유기동물보호현황,고양이,계류기증,...
"합계","중랑구",면목7동,유기동물보호현황,기타,소계,...
"합계","중랑구",면목7동,유기동물보호현황,기타,인도(주인),...
"합계","중랑구",면목7동,유기동물보호현황,기타,입양분양,...
"합계","중랑구",면목7동,유기동물보호현황,기타,폐사안락사,...
"합계","중랑구",면목7동,유기동물보호현황,기타,계류기증,...
"합계","중랑구",상봉1동,유기동물보호현황,소계,소계,...
"합계","중랑구",상봉1동,유기동물보호현황,개,소계,...
"합계","중랑구",상봉1동,유기동물보호현황,개,인도(주인),...
"합계","중랑구",상봉1동,유기동물보호현황,개,입양분양,...
"합계","중랑구",상봉1동,유기동물보호현황,개,폐사안락사,...
"합계","중랑구",상봉1동,유기동물보호현황,개,계류기증,...
"합계","중랑구",상봉1동,유기동물보호현황,고양이,소계,...
"합계","중랑구",상봉1동,유기동물보호현황,고양이,인도(주인),...
"합계","중랑구",상봉1동,유기동물보호현황,고양이,입양분양,...
"합계","중랑구",상봉1동,유기동물보호현황,고양이,폐사안락사,...
"합계","중랑구",상봉1동,유기동물보호현황,고양이,계류기증,...
"합계","중랑구",상봉1동,유기동물보호현황,기타,소계,...
"합계","중랑구",상봉1동,유기동물보호현황,기타,인도(주인),...
"합계","중랑구",상봉1동,유기동물보호현황,기타,입양분양,...
"합계","중랑구",상봉1동,유기동물보호현황,기타,폐사안락사,...
"합계","중랑구",상봉1동,유기동물보호현황,기타,계류기증,...
"합계","중랑구",상봉2동,유기동물보호현황,소계,소계,...
"합계","중랑구",상봉2동,유기동물보호현황,개,소계,...
"합계","중랑구",상봉2동,유기동물보호현황,개,인도(주인),...
"합계","중랑구",상봉2동,유기동물보호현황,개,입양분양,...
"합계","중랑구",상봉2동,유기동물보호현황,개,폐사안락사,...
"합계","중랑구",상봉2동,유기동물보호현황,개,계류기증,...
"합계","중랑구",상봉2동,유기동물보호현황,고양이,소계,...
"합계","중랑구",상봉2동,유기동물보호현황,고양이,인도(주인),...
"합계","중랑구",상봉2동,유기동물보호현황,고양이,입양분양,...
"합계","중랑구",상봉2동,유기동물보호현황,고양이,폐사안락사,...
"합계","중랑구",상봉2동,유기동물보호현황,고양이,계류기증,...
"합계","중랑구",상봉2동,유기동물보호현황,기타,소계,...
"합계","중랑구",상봉2동,유기동물보호현황,기타,인도(주인),...
"합계","중랑구",상봉2동,유기동물보호현황,기타,입양분양,...
"합계","중랑구",상봉2동,유기동물보호현황,기타,폐사안락사,...
"합계","중랑구",상봉2동,유기동물보호현황,기타,계류기증,...
"합계","중랑구",중화1동,유기동물보호현황,소계,소계,...
"합계","중랑구",중화1동,유기동물보호현황,개,소계,...
"합계","중랑구",중화1동,유기동물보호현황,개,인도(주인),...
"합계","중랑구",중화1동,유기동물보호현황,개,입양분양,...
"합계","중랑구",중화1동,유기동물보호현황,개,폐사안락사,...
"합계","중랑구",중화1동,유기동물보호현황,개,계류기증,...
"합계","중랑구",중화1동,유기동물보호현황,고양이,소계,...
"합계","중랑구",중화1동,유기동물보호현황,고양이,인도(주인),...
"합계","중랑구",중화1동,유기동물보호현황,고양이,입양분양,...
