시군구_코드,법정동_코드,번,지,건물_명,새주소_도로_코드,새주소_본_번,새주소_부_번
강남구,삼성동,129,5,삼성 펠리스 아파트,서울특별시 강남구 테헤란로79길,31.0,
강남구,삼성동,123,22,지오삼성,서울특별시 강남구 봉은사로68길,35.0,2.0
강남구,삼성동,99,0,삼부아파트 102동,서울특별시 강남구 봉은사로111길,34.0,
강남구,삼성동,49,3,YS빌딩,서울특별시 강남구 봉은사로73길,7.0,0.0
강남구,삼성동,49,1,오션빌딩,서울특별시 강남구 선릉로112길,84.0,
강남구,삼성동,96,13,10동,서울특별시 강남구 봉은사로109길,66.0,8.0
강남구,삼성동,145,10,삼성빌리지,서울특별시 강남구 봉은사로82길,8.0,
강남구,삼성동,144,29,KB우준타워,서울특별시 강남구 테헤란로,447.0,0.0
강남구,삼성동,98,4,삼성동 984 제2종근린생활시설 (최원규),서울특별시 강남구 영동대로118길,66.0,
강남구,삼성동,29,1,삼성더하임,서울특별시 강남구 봉은사로61길,48.0,0.0
강남구,삼성동,46,22,삼성빌,서울특별시 강남구 삼성로115길,47.0,10.0
강남구,삼성동,143,1,역산빌딩,서울특별시 강남구 삼성로95길,37.0,
강남구,삼성동,82,7,봉은중학교 교사동,서울특별시 강남구 영동대로128길,59.0,
강남구,삼성동,52,17,삼성동 52-17 의료시설 (김승호),서울특별시 강남구 삼성로,646.0,0.0
강남구,삼성동,2,0,서광아파트 101동,서울특별시 강남구 선릉로130길,19.0,0.0
강남구,삼성동,49,9,아이타워,서울특별시 강남구 봉은사로,465.0,
강남구,삼성동,157,12,중아빌딩,서울특별시 강남구 삼성로96길,14.0,
강남구,삼성동,155,0,제이타워,서울특별시 강남구 삼성로100길,12.0,
강남구,삼성동,27,12,SCAPE 2712,서울특별시 강남구 봉은사로67길,40.0,0.0
강남구,삼성동,67,13,삼성동 67-13 단독주택,서울특별시 강남구 삼성로120길,12.0,9.0
강남구,삼성동,92,11,삼성동 다세대 주택,서울특별시 강남구 영동대로114길,37.0,
강남구,삼성동,93,15,삼성동 93-15 (제이엘씨 주식회사),서울특별시 강남구 봉은사로105길,34.0,0.0
강남구,삼성동,33,22,삼성대우멤버스카운티5차,서울특별시 강남구 봉은사로55길,36.0,
강남구,삼성동,4,4,별동,서울특별시 강남구 선릉로130길,57.0,
강남구,삼성동,154,8,금강타워3,서울특별시 강남구 테헤란로87길,35.0,
강남구,삼성동,27,19,부일빌딩,서울특별시 강남구 봉은사로69길,37.0,
강남구,삼성동,171,2,현대오토에버사옥,서울특별시 강남구 테헤란로113길,12.0,
강남구,삼성동,114,11,삼성동지웰,서울특별시 강남구 봉은사로,448.0,
강남구,삼성동,147,17,빌딩 레베쌍트,서울특별시 강남구 봉은사로86길,6.0,
강남구,삼성동,112,5,라마다서울호텔 컨벤션,서울특별시 강남구 봉은사로,410.0,0.0
강남구,삼성동,25,9,삼성 더하임 2차,서울특별시 강남구 봉은사로71길,44.0,
강남구,삼성동,41,16,MUTE 빌딩,서울특별시 강남구 봉은사로61길,16.0,0.0
강남구,삼성동,90,15,늘보람 23호관,서울특별시 강남구 영동대로122길,12.0,
강남구,삼성동,91,31,Anam,서울특별시 강남구 영동대로,616.0,
강남구,삼성동,129,2,곰비빌딩,서울특별시 강남구 삼성로99길,11.0,0.0
강남구,삼성동,82,6,다우림 하우스,서울특별시 강남구 영동대로128길,55.0,
강남구,삼성동,53,2,진흥아파트 제1동,서울특별시 강남구 학동로88길,5.0,
강남구,삼성동,160,28,아이파크 타워2,서울특별시 강남구 영동대로106길,5.0,0.0
강남구,삼성동,145,29,스카이빌,서울특별시 강남구 봉은사로82길,16.0,
강남구,삼성동,158,10,마젤란21아스테리움,서울특별시 강남구 테헤란로87길,17.0,
강남구,삼성동,168,20,삼성동 168-20 업무시설,서울특별시 강남구 영동대로96길,8.0,8.0
강남구,삼성동,141,35,남경센타,서울특별시 강남구 테헤란로,401.0,
강남구,삼성동,160,0,아이파크타워,서울특별시 강남구 영동대로,520.0,0.0
강남구,삼성동,78,4,청구아파트 102동,서울특별시 강남구 영동대로128길,5.0,
강남구,삼성동,2,0,서광아파트,서울특별시 강남구 선릉로130길,19.0,
강남구,삼성동,159,8,파르나스,서울특별시 강남구 테헤란로,521.0,
강남구,삼성동,3,3,석탑아파트 제101동,서울특별시 강남구 학동로,412.0,
강남구,삼성동,91,5,주양(住羊)빌라,서울특별시 강남구 영동대로114길,7.0,9.0
강남구,삼성동,32,8,서명 빌,서울특별시 강남구 선릉로116길,19.0,8.0
강남구,삼성동,160,21,아이큐어타워,서울특별시 강남구 봉은사로104길,10.0,
강남구,세곡동,560,0,만원,서울특별시 강남구 헌릉로571길,29.0,0.0
강남구,세곡동,581,0,강남리더스프라자,서울특별시 강남구 헌릉로,569.0,
강남구,세곡동,590,0,라온프라이빗시티 강남,서울특별시 강남구 헌릉로569길,13.0,0.0
강남구,세곡동,416,26,DESIGNHADA-SEED,서울특별시 강남구 헌릉로569길,46.0,5.0
강남구,세곡동,541,0,강남 효성해링턴 코트,서울특별시 강남구 자곡로,36.0,0.0
강남구,세곡동,518,0,오즈의마법사유치원,서울특별시 강남구 헌릉로618길,14.0,0.0
강남구,세곡동,576,0,강남 파크빌,서울특별시 강남구 헌릉로571길,23.0,5.0
강남구,세곡동,564,0,세곡동 14-15 다가구주택,서울특별시 강남구 헌릉로571길,23.0,6.0
강남구,세곡동,422,20,세곡동 422-20 제1종근린생활시설 (김미경),서울특별시 강남구 헌릉로571길,56.0,1.0
강남구,세곡동,72,1,고가초소 3-8,,,
강남구,세곡동,520,0,국민건강보험공단 서울요양원,서울특별시 강남구 헌릉로590길,50.0,
강남구,세곡동,437,5,세곡동 437-5 단독주택,서울특별시 강남구 헌릉로569길,52.0,12.0
강남구,세곡동,416,23,세곡동주택,서울특별시 강남구 헌릉로569길,52.0,8.0
강남구,세곡동,593,1,유찬빌딩,서울특별시 강남구 헌릉로569길,25.0,
강남구,세곡동,516,12,아랫반마을간이빗물펌프장,서울특별시 강남구 밤고개로36길,5.0,1.0
강남구,세곡동,513,0,세곡 프로데코 빌딩,서울특별시 강남구 헌릉로570길,30.0,
강남구,세곡동,376,15,M 게스트하우스,서울특별시 강남구 헌릉로571길,46.0,3.0
강남구,세곡동,515,0,리엔파크프라자,서울특별시 강남구 헌릉로570길,34.0,0.0
강남구,세곡동,420,0,여여재,서울특별시 강남구 헌릉로571길,66.0,3.0
강남구,세곡동,172,9,서유당,서울특별시 강남구 밤고개로34길,27.0,5.0
강남구,세곡동,525,1,공원관리사무소,서울특별시 강남구 헌릉로590길,55.0,0.0
강남구,세곡동,514,0,아이디 타워,서울특별시 강남구 헌릉로570길,32.0,2.0
강남구,세곡동,556,0,세곡동 556 단독주택 (강수지),서울특별시 강남구 헌릉로571길,35.0,1.0
강남구,세곡동,21,3,세곡동 21-3번지 제1종근린생활시설,서울특별시 강남구 헌릉로,727.0,
강남구,세곡동,431,0,L431,서울특별시 강남구 헌릉로571길,66.0,5.0
강남구,세곡동,616,0,강남 드림하이 오피스텔,서울특별시 강남구 헌릉로569길,21.0,30.0
강남구,세곡동,171,21,강남,서울특별시 강남구 헌릉로622길,18.0,0.0
강남구,세곡동,508,0,강남신동아파밀리에1단지,서울특별시 강남구 헌릉로590길,100.0,
강남구,세곡동,373,2,메종엠,서울특별시 강남구 헌릉로571길,46.0,9.0
강남구,세곡동,525,0,강남데시앙파크,서울특별시 강남구 헌릉로590길,63.0,
강남구,세곡동,1,3,세곡간이빗물펌프장,서울특별시 강남구 헌릉로758길,13.0,0.0
강남구,세곡동,171,11,바이탈 바이브,서울특별시 강남구 밤고개로34길,14.0,
강남구,세곡동,422,1,세곡교회사택,서울특별시 강남구 헌릉로571길,60.0,3.0
강남구,세곡동,579,0,강남엘에이치1단지,서울특별시 강남구 헌릉로571길,20.0,
강남구,세곡동,597,0,비엔빌딩,서울특별시 강남구 헌릉로569길,33.0,0.0
강남구,세곡동,374,3,GREE,서울특별시 강남구 헌릉로571길,50.0,4.0
강남구,세곡동,516,0,세곡리엔파크3단지,서울특별시 강남구 헌릉로590길,11.0,
강남구,세곡동,582,0,강남레체,서울특별시 강남구 헌릉로571길,7.0,
강남구,세곡동,586,0,강남투엠캐슬,서울특별시 강남구 헌릉로569길,3.0,
강남구,세곡동,583,0,천석빌딩,서울특별시 강남구 헌릉로571길,9.0,
강남구,세곡동,587,0,강남 지웰파인즈,서울특별시 강남구 헌릉로569길,9.0,
강남구,세곡동,595,0,베이팜하우스,서울특별시 강남구 헌릉로569길,29.0,
강남구,세곡동,522,0,세곡리엔파크4단지,서울특별시 강남구 헌릉로590길,88.0,
강남구,세곡동,511,0,강남신동아파밀리에2단지,서울특별시 강남구 헌릉로590길,10.0,
강남구,세곡동,426,1,세곡 스토리 빌리지,서울특별시 강남구 헌릉로569길,52.0,37.0
강남구,세곡동,365,4,세곡동 단독주택,서울특별시 강남구 헌릉로571길,34.0,21.0
강남구,세곡동,432,5,강남 피렌체(Firenze),서울특별시 강남구 헌릉로571길,70.0,11.0
강남구,세곡동,605,0,세곡동 세곡1지구 보금자리택지 종교용지 8-1 종1 종교시설 (박의서),서울특별시 강남구 헌릉로569길,39.0,6.0
강남구,세곡동,533,0,세곡푸르지오,서울특별시 강남구 자곡로,21.0,0.0
강남구,세곡동,599,0,T 빌딩,서울특별시 강남구 헌릉로569길,37.0,
강남구,수서동,736,0,]신동아아파트 제703동,서울특별시 강남구 광평로47길,17.0,
강남구,수서동,707,0,수서주공영구임대아파트,서울특별시 강남구 광평로51길,49.0,0.0
강남구,수서동,712,0,수서한아름아파트106동,서울특별시 강남구 광평로51길,22.0,0.0
강남구,수서동,712,0,수서한아름아파트103동,서울특별시 강남구 광평로51길,22.0,
강남구,수서동,747,0,삼성아파트 109동,서울특별시 강남구 광평로31길,27.0,
강남구,수서동,799,0,강남 더샵 포레스트,,,
강남구,수서동,746,0,까치마을아파트1006동,서울특별시 강남구 광평로19길,10.0,
강남구,수서동,712,0,수서한아름아파트102동,서울특별시 강남구 광평로51길,22.0,0.0
강남구,수서동,795,0,강남데시앙포레,서울특별시 강남구 광평로34길,55.0,0.0
강남구,수서동,746,0,까치마을아파트1004동,서울특별시 강남구 광평로19길,10.0,
강남구,수서동,747,0,삼성아파트 106동,서울특별시 강남구 광평로31길,27.0,
강남구,수서동,736,0,신동아아파트 제701동,서울특별시 강남구 광평로47길,17.0,
강남구,수서동,725,0,수서타워,서울특별시 강남구 광평로56길,8.0,13.0
강남구,수서동,747,0,삼성아파트 110동,서울특별시 강남구 광평로31길,27.0,
강남구,수서동,746,0,까치마을아파트1005동,서울특별시 강남구 광평로19길,10.0,0.0
강남구,수서동,738,0,동익아파트 제801동,서울특별시 강남구 광평로39길,3.0,
강남구,수서동,712,0,수서한아름아파트101동,서울특별시 강남구 광평로51길,22.0,
강남구,수서동,712,0,수서한아름아파트104동,서울특별시 강남구 광평로51길,22.0,
강남구,수서동,708,0,삼익아파트 제402동,서울특별시 강남구 광평로51길,27.0,
강남구,수서동,714,0,로얄프라자,서울특별시 강남구 광평로51길,8.0,
강남구,수서동,738,0,동익아파트 제803동,서울특별시 강남구 광평로39길,3.0,
강남구,수서동,747,0,삼성아파트 112동,서울특별시 강남구 광평로31길,27.0,
강남구,수서동,736,0,]신동아아파트 제705동,서울특별시 강남구 광평로47길,17.0,0.0
강남구,수서동,747,0,삼성아파트 108동,서울특별시 강남구 광평로31길,27.0,
강남구,수서동,708,0,삼익아파트상가동,서울특별시 강남구 광평로51길,27.0,
강남구,수서동,747,0,삼성아파트102동,서울특별시 강남구 광평로31길,27.0,
강남구,수서동,708,0,삼익아파트 제403동,서울특별시 강남구 광평로51길,27.0,
강남구,수서동,717,0,한울오피스텔,서울특별시 강남구 밤고개로1길,34.0,0.0
강남구,수서동,746,0,까치마을아파트1003동,서울특별시 강남구 광평로19길,10.0,
강남구,수서동,747,0,삼성아파트 111동,서울특별시 강남구 광평로31길,27.0,
강남구,수서동,746,0,까치마을아파트,서울특별시 강남구 광평로19길,10.0,0.0
강남구,수서동,725,1,목화오피스텔,서울특별시 강남구 광평로56길,8.0,9.0
강남구,수서동,707,0,주공영구임대(아)종합상가,서울특별시 강남구 광평로51길,49.0,
강남구,수서동,747,0,삼성아파트,서울특별시 강남구 광평로31길,27.0,
강남구,수서동,708,0,삼익아파트401동,서울특별시 강남구 광평로51길,27.0,
강남구,수서동,709,0,수서초등학교,서울특별시 강남구 광평로51길,46.0,
강남구,수서동,747,0,삼성아파트103동,서울특별시 강남구 광평로31길,27.0,
강남구,수서동,712,0,수서한아름아파트,서울특별시 강남구 광평로51길,22.0,0.0
강남구,수서동,717,4,케이엔솔사옥,서울특별시 강남구 광평로51길,6.0,23.0
강남구,수서동,747,0,삼성아파트상가동,서울특별시 강남구 광평로31길,27.0,
강남구,수서동,736,0,신동아아파트706동,서울특별시 강남구 광평로47길,17.0,
강남구,수서동,736,0,신동아아파트708동,서울특별시 강남구 광평로47길,17.0,
강남구,수서동,736,0,신동아아파트 제704동,서울특별시 강남구 광평로47길,17.0,0.0
강남구,수서동,738,0,동익아파트 제802동,서울특별시 강남구 광평로39길,3.0,
강남구,수서동,767,0,수서 767 주택,서울특별시 강남구 광평로34길,25.0,20.0
강남구,수서동,747,0,삼성아파트 104동,서울특별시 강남구 광평로31길,27.0,
강남구,수서동,747,0,삼성아파트101동,서울특별시 강남구 광평로31길,27.0,
강남구,수서동,736,0,신동아아파트상가동,서울특별시 강남구 광평로47길,17.0,
강남구,수서동,738,0,동익아파트 제804동,서울특별시 강남구 광평로39길,3.0,
강남구,수서동,746,0,까치마을아파트1007동,서울특별시 강남구 광평로19길,10.0,
강남구,수서동,726,1,heerim,서울특별시 강남구 광평로56길,12.0,
강남구,수서동,708,0,삼익아파트405동,서울특별시 강남구 광평로51길,27.0,
강남구,수서동,736,0,신동아아파트 제703동,서울특별시 강남구 광평로47길,17.0,
강남구,수서동,746,0,까치마을아파트1002동,서울특별시 강남구 광평로19길,10.0,
강남구,수서동,746,0,까치마을아파트상가동,서울특별시 강남구 광평로19길,10.0,
강남구,수서동,736,0,신동아아파트 제705동,서울특별시 강남구 광평로47길,17.0,0.0
강남구,수서동,724,0,로즈데일빌딩,서울특별시 강남구 광평로,280.0,
강남구,수서동,747,0,삼성아파트 105동,서울특별시 강남구 광평로31길,27.0,
강남구,수서동,736,0,신동아아파트 제702동,서울특별시 강남구 광평로47길,17.0,
강남구,수서동,721,0,강남세움센터,서울특별시 강남구 광평로60길,22.0,
강남구,수서동,715,0,수서빌딩,서울특별시 강남구 광평로,281.0,
강남구,수서동,713,0,수서현대벤쳐빌,서울특별시 강남구 밤고개로1길,10.0,
강남구,수서동,712,0,수서한아름아파트105동,서울특별시 강남구 광평로51길,22.0,0.0
강남구,수서동,712,0,수서한아름아파트107동,서울특별시 강남구 광평로51길,22.0,
강남구,수서동,766,0,세곡2 공공주택지구 6-2 다가구주택 신축공사,서울특별시 강남구 광평로34길,25.0,18.0
강남구,수서동,712,0,수서한아름아파트상가동,서울특별시 강남구 광평로51길,22.0,
강남구,수서동,736,0,신동아아파트 제707동,서울특별시 강남구 광평로47길,17.0,0.0
강남구,수서동,0,0,주택2-4,서울특별시 강남구 광평로34길,25.0,26.0
강남구,수서동,716,0,사이룩스,서울특별시 강남구 광평로,295.0,
강남구,수서동,0,0,세곡2지구 주차장1블럭 주차전용건축물,서울특별시 강남구 광평로,196.0,0.0
강남구,수서동,746,0,까치마을아파트1001동,서울특별시 강남구 광평로19길,10.0,0.0
강남구,수서동,791,0,수서동 589-3 근린생활시설,서울특별시 강남구 광평로34길,30.0,0.0
강남구,수서동,708,0,삼익아파트404동,서울특별시 강남구 광평로51길,27.0,
강남구,수서동,747,0,삼성아파트 107동,서울특별시 강남구 광평로31길,27.0,
강남구,수서동,451,7,갑산한의원,서울특별시 강남구 광평로46길,4.0,0.0
강남구,신사동,663,23,한주빌딩,서울특별시 강남구 선릉로157길,14.0,
강남구,신사동,653,7,아가페 트리니티,서울특별시 강남구 도산대로51길,17.0,
강남구,신사동,631,36,주명빌딩,서울특별시 강남구 도산대로45길,11.0,
강남구,신사동,530,0,E+A빌딩,서울특별시 강남구 압구정로,120.0,
강남구,신사동,548,4,에비뉴 21,서울특별시 강남구 압구정로14길,6.0,
강남구,신사동,542,5,THE LUNA,서울특별시 강남구 가로수길,28.0,0.0
강남구,신사동,622,1,압구정케이씨씨아파트,서울특별시 강남구 언주로167길,9.0,0.0
강남구,신사동,550,11,신구초등학교,서울특별시 강남구 압구정로18길,28.0,
강남구,신사동,563,23,신사동 근생주택,서울특별시 강남구 도산대로25길,5.0,0.0
강남구,신사동,592,9,성호빌딩,서울특별시 강남구 압구정로30길,74.0,
강남구,신사동,561,1,신사동 561-1 도시형생활주택 및 근린생활시설,서울특별시 강남구 논현로151길,39.0,
강남구,신사동,502,16,하이텍 빌딩,서울특별시 강남구 도산대로1길,13.0,0.0
강남구,신사동,657,13,錦奉,서울특별시 강남구 선릉로157길,27.0,3.0
강남구,신사동,539,1,혜연빌딩,서울특별시 강남구 강남대로152길,62.0,
강남구,신사동,650,12,신사동 K빌딩,서울특별시 강남구 도산대로45길,10.0,7.0
강남구,신사동,591,12,장수다세대,서울특별시 강남구 논현로154길,9.0,
강남구,신사동,631,11,beacon,서울특별시 강남구 언주로152길,9.0,
강남구,신사동,524,33,신사동 524-33 제1종근린생활시설 (에이알디홀딩스(주)),서울특별시 강남구 압구정로10길,24.0,0.0
강남구,신사동,634,14,신사동 닛시빌라트,서울특별시 강남구 압구정로42길,46.0,
강남구,신사동,604,0,현대맨숀,서울특별시 강남구 압구정로32길,38.0,
강남구,신사동,541,14,신사동 541-14 근린생활시설,서울특별시 강남구 가로수길,14.0,4.0
강남구,신사동,592,4,제이와이(JY빌딩),서울특별시 강남구 논현로,826.0,
강남구,신사동,504,11,SINSA SQUARE,서울특별시 강남구 강남대로,652.0,
강남구,신사동,594,33,칼릭스빌 C동,서울특별시 강남구 논현로164길,38.0,0.0
강남구,신사동,563,37,나라키움 신사빌딩,서울특별시 강남구 논현로,803.0,
강남구,신사동,660,1,신사동 660-1 제2종근린생활시설 (선명희),서울특별시 강남구 압구정로46길,5.0,1.0
강남구,신사동,659,0,압구정대원칸타빌아파트 102동,서울특별시 강남구 압구정로48길,15.0,
강남구,신사동,608,17,신사동 608-17 제2종근린생활시설 (박지화),서울특별시 강남구 논현로172길,21.0,
강남구,신사동,502,5,엠아이타워,서울특별시 강남구 강남대로,626.0,
강남구,신사동,620,1,메디컬뱅크,서울특별시 강남구 압구정로36길,12.0,
강남구,신사동,525,21,타래하우스텔,서울특별시 강남구 압구정로8길,12.0,
강남구,신사동,579,3,베네하임시티,서울특별시 강남구 압구정로,162.0,
강남구,신사동,592,7,CL빌딩,서울특별시 강남구 압구정로30길,78.0,
강남구,신사동,556,14,디지빌,서울특별시 강남구 논현로155길,30.0,6.0
강남구,신사동,630,31,313빌딩,서울특별시 강남구 도산대로,313.0,
강남구,신사동,595,6,레아트문클리닉 타워,서울특별시 강남구 논현로168길,40.0,0.0
강남구,신사동,623,5,삼원가든 다동,서울특별시 강남구 언주로,835.0,
강남구,신사동,569,24,제이엔와이,서울특별시 강남구 논현로163길,9.0,6.0
강남구,신사동,513,3,에스타워(S TOWER),서울특별시 강남구 도산대로,111.0,
강남구,신사동,519,13,아람빌딩(ARAM BUILDING),서울특별시 강남구 강남대로160길,42.0,0.0
강남구,신사동,594,24,다누림,서울특별시 강남구 도산대로35길,22.0,1.0
강남구,신사동,548,2,신사 종화빌딩,서울특별시 강남구 압구정로,130.0,
강남구,신사동,569,1,현대아인빌,서울특별시 강남구 압구정로22길,29.0,
강남구,신사동,653,20,아가페 트리,서울특별시 강남구 도산대로49길,22.0,
강남구,신사동,657,38,로건路建빌딩,서울특별시 강남구 선릉로157길,13.0,3.0
강남구,신사동,607,17,제1동,서울특별시 강남구 논현로172길,25.0,
강남구,신사동,645,15,에이치제이빌딩,서울특별시 강남구 언주로164길,21.0,3.0
강남구,신사동,652,1,월정빌딩,서울특별시 강남구 도산대로49길,10.0,2.0
강남구,신사동,552,21,게이트비젼빌딩,서울특별시 강남구 압구정로18길,34.0,0.0
강남구,신사동,565,4,유리따사옥,서울특별시 강남구 논현로157길,13.0,
강남구,신사동,611,0,중산빌딩,서울특별시 강남구 논현로,878.0,
강남구,신사동,652,20,아트스튜디오,서울특별시 강남구 도산대로49길,6.0,4.0
강남구,신사동,510,11,---------,서울특별시 강남구 압구정로2길,46.0,
강남구,신사동,632,0,압구정 하이츠 파크,서울특별시 강남구 압구정로42길,78.0,
강남구,신사동,558,15,A동,서울특별시 강남구 도산대로25길,15.0,8.0
강남구,신사동,591,19,아크 빌딩,서울특별시 강남구 논현로158길,6.0,1.0
강남구,신사동,562,0,신사파크빌,서울특별시 강남구 도산대로23길,18.0,
강남구,신사동,501,0,신사美타워,서울특별시 강남구 강남대로,616.0,
강남구,신사동,601,1,현대맨숀 제13동,서울특별시 강남구 압구정로32길,51.0,0.0
강남구,신사동,623,8,삼원가든 가동,서울특별시 강남구 언주로,833.0,
강남구,신사동,566,35,SU빌딩,서울특별시 강남구 논현로157길,8.0,
강남구,신사동,651,19,Stark Building,서울특별시 강남구 도산대로49길,9.0,
강남구,신사동,554,29,신사동 554-29 공동주택,서울특별시 강남구 논현로157길,52.0,1.0
강남구,신사동,567,14,리치빌2동,서울특별시 강남구 논현로161길,15.0,2.0
강남구,신사동,547,7,유로미아파트 A동,서울특별시 강남구 압구정로14길,16.0,0.0
강남구,신사동,553,22,브릴리언트빌딩,서울특별시 강남구 논현로157길,32.0,0.0
강남구,신사동,564,4,비더뉴 성형 빌딩,서울특별시 강남구 논현로155길,9.0,0.0
강남구,신사동,545,1,세원빌딩,서울특별시 강남구 논현로159길,65.0,
강남구,신사동,595,11,유니드 빌딩,서울특별시 강남구 논현로168길,32.0,0.0
강남구,신사동,622,3,KB국민은행 압구정PB센터,서울특별시 강남구 언주로,849.0,0.0
강남구,신사동,608,4,],서울특별시 강남구 압구정로32길,31.0,0.0
강남구,신사동,648,0,큐리어스마인드 도산파크 이스트,서울특별시 강남구 선릉로153길,37.0,0.0
강남구,신사동,577,5,카로시티1,서울특별시 강남구 논현로171길,15.0,
강남구,신사동,517,27,박태준 만화회사,서울특별시 강남구 도산대로11길,29.0,
강남구,신사동,581,10,하피스빌딩,서울특별시 강남구 압구정로28길,11.0,
강남구,신사동,653,4,아가페 피스,서울특별시 강남구 도산대로51길,19.0,
강남구,신사동,617,5,호산병원 A동,서울특별시 강남구 언주로,871.0,
강남구,신사동,535,18,큐리어스마인드 가로수길,서울특별시 강남구 가로수길,31.0,
강남구,신사동,568,2,광림교회,서울특별시 강남구 논현로163길,33.0,
강남구,신사동,506,9,래미안 신사,서울특별시 강남구 압구정로2길,20.0,
강남구,신사동,625,1,하임 빌리지,서울특별시 강남구 언주로159길,21.0,0.0
강남구,신사동,557,24,JK557(제이케이오오칠),서울특별시 강남구 논현로153길,22.0,0.0
강남구,신사동,567,29,동방빌딩,서울특별시 강남구 논현로159길,20.0,
강남구,신사동,529,4,아리지 빌딩,서울특별시 강남구 압구정로,118.0,0.0
강남구,신사동,642,9,유니온,서울특별시 강남구 언주로170길,35.0,0.0
강남구,신사동,651,7,큐리어스마인드 도산파크 사우츠,서울특별시 강남구 도산대로45길,10.0,6.0
강남구,신사동,659,0,압구정대원칸타빌아파트 101동,서울특별시 강남구 압구정로48길,15.0,0.0
강남구,신사동,590,18,도운빌딩,서울특별시 강남구 논현로152길,9.0,0.0
강남구,신사동,543,5,구립신사어린이집,서울특별시 강남구 도산대로15길,26.0,
강남구,신사동,521,18,천지인 수지빌,서울특별시 강남구 강남대로160길,33.0,
강남구,신사동,651,8,하늬솔빌딩,서울특별시 강남구 도산대로45길,10.0,8.0
강남구,신사동,522,1,제이케이타워,서울특별시 강남구 압구정로2길,21.0,
강남구,신사동,559,14,신사동 559-14 제2종근린생활시설 (천연재),서울특별시 강남구 도산대로23길,15.0,0.0
강남구,신사동,559,23,꾸욱꾸욱빌딩,서울특별시 강남구 논현로151길,30.0,5.0
강남구,신사동,550,5,뉴현대 아파트,서울특별시 강남구 압구정로18길,14.0,14.0
강남구,신사동,654,5,한조빌딩,서울특별시 강남구 선릉로153길,13.0,0.0
강남구,신사동,609,0,이소니프라자,서울특별시 강남구 압구정로30길,17.0,
강남구,신사동,644,6,Raffine,서울특별시 강남구 언주로170길,22.0,0.0
강남구,신사동,514,16,YK타워,서울특별시 강남구 도산대로,121.0,
강남구,신사동,550,12,의봉빌딩,서울특별시 강남구 논현로175길,59.0,4.0
강남구,신사동,649,7,아크로스 빌딩,서울특별시 강남구 언주로164길,24.0,
강남구,신사동,607,17,제2동,서울특별시 강남구 논현로172길,25.0,0.0
강남구,신사동,524,1,토토오브오즈,서울특별시 강남구 강남대로162길,41.0,20.0
강남구,신사동,569,8,압구정 디자인빌딩,서울특별시 강남구 논현로163길,17.0,
강남구,신사동,654,12,지에프에프지,서울특별시 강남구 도산대로51길,14.0,
강남구,신사동,536,1,BRONZE22 브론즈22,서울특별시 강남구 도산대로11길,22.0,
강남구,신사동,523,37,마나토미,서울특별시 강남구 압구정로4길,21.0,
강남구,신사동,608,14,성우 에스,서울특별시 강남구 압구정로34길,34.0,
강남구,신사동,623,0,623 빌딩,서울특별시 강남구 언주로165길,5.0,0.0
강남구,신사동,650,13,LS빌딩,서울특별시 강남구 도산대로45길,10.0,5.0
강남구,신사동,502,6,ICT Tower,서울특별시 강남구 강남대로,624.0,0.0
강남구,신사동,589,10,SAMO,서울특별시 강남구 논현로152길,27.0,
강남구,신사동,521,22,나라빌딩,서울특별시 강남구 강남대로162길,32.0,
강남구,신사동,555,6,신사동 555-6 도시형생활주택,서울특별시 강남구 도산대로19길,37.0,
강남구,신사동,595,1,안국빌딩,서울특별시 강남구 논현로168길,36.0,
강남구,신사동,591,16,제이씨(JC) 빌딩,서울특별시 강남구 논현로,820.0,
강남구,신사동,589,9,알파빌딩,서울특별시 강남구 논현로152길,23.0,
강남구,신사동,598,0,압구정서울성형외과,서울특별시 강남구 논현로,840.0,
강남구,신사동,524,12,Le82빌딩,서울특별시 강남구 강남대로162길,43.0,
강남구,신사동,645,1,히든하우스,서울특별시 강남구 언주로168길,16.0,
강남구,신사동,574,8,서운빌딩,서울특별시 강남구 논현로175길,40.0,
강남구,신사동,560,20,LCRM,서울특별시 강남구 논현로153길,41.0,
강남구,신사동,527,4,형지 제2빌딩,서울특별시 강남구 압구정로,102.0,
강남구,신사동,584,1,제1종근린생활시설 (송명호),서울특별시 강남구 압구정로28길,49.0,
강남구,신사동,655,12,그린포인트,서울특별시 강남구 선릉로153길,16.0,
강남구,신사동,623,8,삼원가든 나동,서울특별시 강남구 언주로159길,8.0,
강남구,신사동,599,0,압구정빌딩,서울특별시 강남구 논현로,842.0,0.0
강남구,신사동,605,0,현대맨션9동,서울특별시 강남구 압구정로32길,37.0,0.0
강남구,신사동,644,11,신사동 644-11 제2종근린생활시설 (이장욱),서울특별시 강남구 언주로170길,26.0,6.0
강남구,신사동,596,11,신사동 596-11 제2종근린생활시설 ((주)루채안),서울특별시 강남구 논현로164길,22.0,0.0
강남구,신사동,603,2,서경대학교,서울특별시 강남구 논현로,848.0,
강남구,신사동,600,0,I.S.A 빌딩,서울특별시 강남구 압구정로30길,51.0,
강남구,신사동,621,0,신구중학교,서울특별시 강남구 압구정로36길,17.0,
강남구,신사동,652,3,신사동 652-3 제2종근린생활시설,서울특별시 강남구 도산대로49길,8.0,
강남구,신사동,507,5,신사동 507-5 제2종근린생활시설 (디웨이브),서울특별시 강남구 압구정로2길,30.0,0.0
